timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371625406.97,0,53,35,0,5508608,2904064,1249536,12194560,2426880,533504,3609600,9242368
1371625407.97,0,75,17,0,8327424,11670784,9378304,10618880,15338240,13597440,2494464,9439744
1371625408.97,0,75,16,0,1256704,4598528,13899264,15345152,140544,12334848,992000,8258816
1371625409.96,0,90,3,0,7801344,13177088,5775104,10175744,7149312,566784,2235904,14812416
1371625410.96,0,88,21,0,1577472,12980480,1575424,4960256,11540480,4272384,16258304,3606272
1371625411.95,0,53,48,0,9964800,12921344,6561280,9068289,2366464,1250304,15795456,722176
1371625412.96,0,47,56,0,200704,266752,8784896,11685888,14821376,8526592,9052928,8324352
1371625413.94,0,29,60,0,13896960,2694144,6758144,15343360,3876096,11998720,996864,11340288
1371625414.93,0,34,56,0,11928320,9571072,15476992,6500096,1446144,13639424,12460800,12912384
1371625415.94,0,63,27,0,2230784,666368,12327168,6096384,6563072,4155904,5310976,16058112
1371625416.94,0,61,27,0,8789504,15667200,12722432,4011008,9248256,2823424,5317632,1574656
1371625417.92,0,56,35,0,15495425,7423232,1378304,4237568,8984320,1319424,12062976,15796224
1371625418.92,0,43,27,0,2317333,10737665,789505,14463744,8226304,3885312,10555904,11734272
