timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371618614.72,0,78,44,0,6433280,14359296,14447104,13309440,8918016,12194816,11011584,7865600
1371618615.7,0,61,66,0,4599044,14093568,13252864,4794112,8719360,6623488,12845312,6095872
1371618616.7,0,53,80,0,422912,2104576,11082752,8794368,3542016,14624000,139264,16384512
1371618617.69,0,40,61,0,13376258,890368,2753280,3736576,4720896,592896,11470336,4526848
1371618618.69,0,43,63,0,2952448,14817024,13655040,8028672,9574144,14825472,9178368,5244416
1371618619.69,0,50,54,0,5316864,4525056,5243648,7623936,11809280,16719360,4785408,4524544
1371618620.68,0,50,60,0,2495744,3872256,6566400,274944,12457216,1519872,460800,1704704
1371618621.68,0,51,93,0,1776384,6759680,3475200,4422400,12456704,7278336,14485760,2360576
1371618622.68,0,53,88,0,5115648,16648704,14550528,7231232,13180672,15736064,1379072,1247232
1371618623.67,0,53,81,0,10101504,6953984,14483456,6435584,7421696,6888704,2493696,9438464
1371618624.67,0,43,91,0,13959680,3413760,4663296,8036096,10685184,2496512,16583424,13240320
1371618625.67,0,48,84,0,6232320,12592896,336384,12992256,10563328,8591104,15403520,7603456
1371618626.65,0,53,78,0,8525824,15076608,399872,396032,7346176,6495232,7079936,11667712
1371618627.66,0,53,87,0,15292160,16460032,9326080,9447936,1250304,7747072,16388096,7799808
1371618628.65,0,51,81,0,8142080,5838848,2571776,8227328,13120512,13702144,2820608,14680832
1371618629.64,0,50,78,0,6758144,2241024,11013632,16264448,16193280,11210496,6751744,396032
1371618630.64,0,29,70,0,9139457,10782466,3156480,4423424,6572544,1515264,1247488,16583424
1371618631.64,0,20,67,0,5353984,5538560,9200384,6628096,6234880,13375488,1969152,6688000
1371618632.63,0,24,63,0,8003072,16329216,13647616,7941632,15601152,16194560,10817024,5115136
1371618633.63,0,26,70,0,2498304,13507584,1391104,8465920,3840,10295552,3084032,12059904
1371618634.63,0,35,93,0,536576,16322048,16348672,3880448,10363392,10228480,4720384,459520
1371618635.62,0,44,96,0,1841664,3477760,15083264,2176768,8066048,10954240,1053440,15401728
1371618636.62,0,53,84,0,1580800,4069632,10420480,660736,11797760,14620928,11013120,6357760
1371618637.61,0,44,66,0,6831617,1167872,9250816,13766912,11939840,3936512,12976640,1704448
1371618638.61,0,50,61,0,7610880,666368,2494720,14842368,11476224,9644288,2363136,13633536
1371618639.61,0,38,60,0,9016833,3753216,3945216,13705472,5113600,13961728,10682880,7078400
1371618640.6,0,41,64,0,15866368,13838080,7017728,8025088,6425344,13075200,6229248,5900800
1371618641.6,0,64,66,0,2233344,16267776,11804160,266496,9505536,4621312,13174784,3868416
1371618642.6,0,67,67,0,2757376,6032896,8726272,12073728,16648960,9643520,789504,5310208
1371618643.59,0,84,63,0,7218432,9966080,8207104,13312512,7020544,3560704,9766144,10880512
1371618644.58,0,64,56,0,6874369,14262272,5316608,13770496,14355456,15273216,14484224,3473920
1371618645.59,0,51,63,0,16220672,14109696,10621952,3748864,13251584,5775104,7014400,14092032
